ID	Xc1.A	Xc1.R	Xc1.N	Xc1.D	Xc1.C	Xc1.Q	Xc1.E	Xc1.G	Xc1.H	Xc1.I	Xc1.L	Xc1.K	Xc1.M	Xc1.F	Xc1.P	Xc1.S	Xc1.T	Xc1.W	Xc1.Y	Xc1.V	Xc2.lambda1	Xc2.lambda2	Xc2.lambda3	Xc2.lambda4	Xc2.lambda5	Xc2.lambda6	Xc2.lambda7	Xc2.lambda8	Xc2.lambda9	Xc2.lambda10
268|1	0.20176972790300418	0.29154891042767644	0.0	0.0	0.4271511251540935	0.0704644121254231	0.05167390222531027	0.1081138511485161	0.0	0.2469504653687444	0.0730230184542795	0.0	0.0	0.12453868696698739	0.050863861213046216	0.0	0.07364988967356945	0.1937289972169209	0.42018906087055696	0.0	0.5535625290507102	0.43068849931919795	0.7489206026806058	0.6912676384077197	0.6377015812425714	0.4991483191588448	0.5426404079145487	0.5314651170142446	0.3537195896028399	0.2473134039578867
313|1	0.3011708575047863	0.0	0.0	0.0	0.17002282352105966	0.08414276073598598	0.0	0.04303353345347054	0.0	0.39318370402687636	0.08719803635175838	0.36012419584328903	0.0	0.2974275559465374	0.06073740736728025	0.08104779172414102	0.0	0.0	0.0	0.23829573899294362	0.32677828856098456	0.3938209433211459	0.35013357278834617	0.34824766385380157	0.5948555639782827	0.4999372673555233	0.417235599859368	0.361288538762794	0.43638332468877755	0.424835061648286
204|1	0.0	0.0	0.0	0.0	0.0	0.09744695093434383	0.0	0.24918879451374643	0.2682758023736631	0.0	0.0	0.0	0.0	0.0	0.0	0.09386262245732985	0.0	0.0	0.0	0.2759737496416302	0.5657120321304493	0.288649459828365	0.14038211225856567	0.5447226193915287	0.36219361317256793	0.2783348035443034	0.47097577225985754	0.06163644011875778	0.3151896288863724	0.37037825643703265
587|1	0.0	0.0	0.06669995923598815	0.0	0.0	0.0	0.0	0.03584484289330463	0.0	0.0	0.2905269135766377	0.3749574513802596	0.0	0.0	0.0	0.0	0.0	0.19269091042493938	0.0	0.29773316205540856	0.7013533762571349	0.6378209190279158	0.39178554513742503	0.504741443645025	0.6348711862609172	0.4806820950647592	0.2915055620264079	0.5398306774207098	0.6160043596008562	0.27470641973078275
129|1	0.2420540793241763	0.48966138456433006	0.0	0.155855139142269	0.0	0.13525278408731733	0.0	0.1729324411805085	0.0	0.31600573930690656	0.2102458443310588	0.1447177382788794	0.24147169037809038	0.11952277490715534	0.09763054329113381	0.0	0.0	0.18592638071963033	0.0	0.28728106125554254	0.7433523639139173	0.5702519288264186	0.47916509905169935	0.4970084687707762	0.6829268387655509	0.43621939317812236	0.4152920681511103	0.6163305502863446	0.4270042755860568	0.41466909833086346
660|1	0.05421860454359418	0.23503092228770253	0.0	0.0	0.0	0.0	0.0	0.11620736573375978	0.20851408630946242	0.35391657642838165	0.15697919410608321	0.16207935524353353	0.2704407652545446	0.40158534518840605	0.0	0.0	0.07916339649940417	0.0	0.0	0.10724861083775857	0.3994766163624503	0.4560389343008515	0.5665126016954993	0.55881418783497	0.6117208815753562	0.4951880010157384	0.42373990194438305	0.5189196992315993	0.4381908520129468	0.3065794940976459
598|1	0.13225713664695568	0.0	0.0	0.0	0.0	0.0	0.0	0.04724470987590939	0.06357936597130638	0.0	0.4786553181418556	0.09884130924496067	0.0	0.32653322797646595	0.0	0.08897896823253698	0.0	0.0	0.0	0.0	0.4234699771312887	0.5101797177820958	0.48221754636200875	0.32363126001507203	0.4956491421675893	0.5045158354729232	0.19066829389778733	0.29773036933427316	0.3374766820425116	0.19561980366797677
76|1	0.3150750987019015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.41207047950309217	0.0	0.0	0.0	0.0	0.0	0.9075570981919276	0.0	0.0	0.8687397848748368	0.5838586876804849	0.7113162967749387	0.6739791868291474	0.7484753277640369	0.3176305812409663	0.5131950590606102	0.6610763144762755	0.44541342717174914	0.5753526954240286
474|1	0.2542031164331495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.22079838106961375	0.3799533163865759	0.0	0.12552179228281277	0.0	0.0	0.0	0.0	0.0	0.0	0.5474352116562734	0.6768932246644701	0.5118037877918289	0.13483616155647343	0.6063491486043334	0.7459407647122697	0.45417674515036577	0.22472219584075098	0.4841938358617483	0.558513022345349
255|1	0.055348590220547146	0.15995284664571532	0.14716329813507037	0.0	0.0	0.0	0.05669983637466627	0.0	0.1064298944569367	0.0	0.24037626459225794	0.0	0.0	0.0	0.05581100872910006	0.0	0.0	0.0	0.0	0.10948381027049808	0.8026869578117839	0.4921690154806577	0.3515564810148159	0.5986639581912251	0.433416205276884	0.41315651107136825	0.6287288445876378	0.1929329150549249	0.360233134964864	0.42518186884359327
15|1	0.0	0.10034946121514932	0.09232569465430196	0.11179139108669972	0.5880918601792042	0.0	0.07114344196433592	0.1488486675766845	0.0	0.33999572984487375	0.10053641493554671	0.20760556714589876	0.0	0.17146200435798933	0.1400563922002375	0.373781555608331	0.0	0.0	0.19283554998259267	0.549494009156875	0.35116248407713235	0.2848371111711414	0.46335419207846107	0.36395730329763415	0.44195372554947876	0.29430668154184664	0.31204419508084047	0.34278255196348684	0.29209482706810813	0.322706798759489
165|1	0.25432861209977586	0.0	0.0	0.0	0.0	0.0	0.0	0.13627636810107657	0.0	0.20751896982557344	0.4602237195795096	0.3801408927443951	0.0	0.0	0.0	0.0	0.18566981694087564	0.0	0.0	0.37731131094583054	0.5865135699272831	0.3850355991622107	0.3315415866201259	0.47183335393077547	0.3446804615292502	0.48342937924493795	0.4398627498223334	0.19740685596107702	0.34676784758230794	0.35788245011207503
2|1	0.20604567998922935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37285269818847894	0.38496646174882254	0.0	0.12717794045603523	0.0	0.0	0.0	0.0	0.0	0.0	0.5390983584934227	0.651559639389805	0.44351580639661015	0.38699745043151734	0.7642723420922296	0.4622261874046613	0.05497188085775921	0.4952427812841153	0.5766348358869398	0.48043092276197025
461|1	0.058302513748885613	0.0	0.0	0.09385037444986614	0.0	0.0	0.0	0.12496045583332487	0.0	0.28543098218135726	0.16880334157807506	0.1742876622709591	0.0	0.14394465581380875	0.0	0.07844865918407218	0.0	0.0	0.0	0.2306538008697631	0.471564548947594	0.5270803016085214	0.39769480831484916	0.42814132637430463	0.6561231283002137	0.5640248189896205	0.3579285595187924	0.4606719639390726	0.4061064760200101	0.17120380764466162
672|1	0.0	0.0	0.0	0.0	0.0	0.12434995188012393	0.0	0.0	0.4279262049235825	0.0	0.12886517544158868	0.0	0.4440129389061997	0.0	0.0	0.0	0.12997142757089036	0.0	0.7415160067865886	0.0	0.16712686145449807	0.1724948397071721	0.19917532721473902	0.20628054147553246	0.2336310138840219	0.27061030419681875	0.1963402778209355	0.22135834768214585	0.05993052272403712	0.09050591143693103
